id,longitude,latitude
17996,-122.2,37.48
17997,-122.2,37.48
17998,-122.19,37.48
17999,-122.19,37.48
18000,-122.19,37.47
18001,-122.2,37.47
18002,-122.2,37.47
18003,-122.2,37.47
18004,-122.21,37.47
18005,-122.21,37.47
18006,-122.21,37.47
18007,-122.22,37.47
18008,-122.22,37.47
18009,-122.22,37.47
18010,-122.23,37.48
18011,-122.23,37.47
18012,-122.23,37.48
18013,-122.24,37.47
18014,-122.24,37.47
18015,-122.23,37.46
18016,-122.23,37.46
18017,-122.25,37.46
18018,-122.24,37.46
18019,-122.26,37.45
18020,-122.23,37.46
18021,-122.22,37.46
18022,-122.23,37.45
18023,-122.23,37.45
18024,-122.22,37.46
18025,-122.2,37.46
18026,-122.2,37.44
18027,-122.22,37.44
18028,-122.21,37.46
18029,-122.21,37.46
18030,-122.18,37.46
18031,-122.2,37.47
18032,-122.18,37.47
18033,-122.16,37.47
18034,-122.17,37.48
18035,-122.16,37.47
18036,-122.16,37.48
18037,-122.14,37.5
18038,-122.14,37.48
18039,-122.14,37.47
18040,-122.12,37.48
18041,-122.13,37.47
18042,-122.13,37.46
18043,-122.13,37.46
18044,-122.12,37.45
18045,-122.13,37.46
18046,-122.13,37.47
18047,-122.14,37.47
18048,-122.15,37.47
18049,-122.15,37.47
18050,-122.15,37.46
18051,-122.14,37.46
18052,-122.15,37.47
18053,-122.15,37.46
18054,-122.16,37.46
18055,-122.16,37.45
18056,-122.16,37.46
18057,-122.17,37.46
18058,-122.19,37.46
18059,-122.17,37.45
18060,-122.17,37.45
18061,-122.18,37.45
18062,-122.18,37.45
18063,-122.19,37.45
18064,-122.18,37.44
18065,-122.19,37.44
18066,-122.19,37.44
18067,-122.2,37.43
18068,-122.21,37.44
18069,-122.2,37.43
18070,-122.19,37.43
18071,-122.2,37.43
18072,-122.21,37.43
18073,-122.21,37.43
18074,-122.23,37.42
18075,-122.19,37.42
18076,-122.21,37.43
18077,-122.21,37.42
18078,-122.2,37.4
18079,-122.2,37.4
18080,-122.21,37.38
18081,-122.2,37.35
18082,-122.21,37.37
18083,-122.22,37.37
18084,-122.22,37.36
18085,-122.22,37.4
18086,-122.25,37.45
18087,-122.27,37.45
18088,-122.24,37.43
18089,-122.27,37.43
18090,-122.25,37.39
18091,-122.26,37.38
18092,-122.29,37.41
18093,-122.46,37.51
18094,-122.47,37.5
18095,-122.47,37.5
18096,-122.48,37.51
18097,-122.47,37.51
18098,-122.44,37.52
18099,-122.53,37.5
18100,-122.49,37.54
18101,-122.51,37.53
18102,-122.5,37.51
18103,-122.49,37.5
18104,-122.43,37.43
18105,-122.34,37.46
18106,-122.38,37.34
18107,-122.33,37.39
18108,-122.27,37.32
18109,-122.27,37.24
18110,-122.38,37.18
18111,-119.77,34.44
18112,-119.78,34.45
18113,-119.79,34.45
18114,-119.75,34.45
18115,-119.75,34.44
18116,-119.76,34.44
18117,-119.75,34.45
18118,-119.78,34.48
18119,-119.75,34.5
18120,-119.78,34.45
18121,-119.73,34.44
18122,-119.73,34.43
18123,-119.74,34.44
18124,-119.72,34.43
18125,-119.72,34.43
18126,-119.72,34.43
18127,-119.72,34.43
18128,-119.72,34.43
18129,-119.71,34.43
18130,-119.71,34.42
18131,-119.71,34.43
18132,-119.72,34.44
18133,-119.71,34.44
18134,-119.7,34.43
18135,-119.71,34.43
18136,-119.7,34.43
18137,-119.7,34.43
18138,-119.7,34.47
18139,-119.72,34.47
18140,-119.71,34.45
18141,-119.71,34.44
18142,-119.72,34.44
18143,-119.72,34.44
18144,-119.73,34.44
18145,-119.73,34.45
18146,-119.74,34.44
18147,-119.74,34.45
18148,-119.69,34.44
18149,-119.69,34.43
18150,-119.7,34.43
18151,-119.69,34.43
18152,-119.69,34.43
18153,-119.68,34.44
18154,-119.67,34.47
18155,-119.66,34.44
18156,-119.66,34.43
18157,-119.67,34.44
18158,-119.69,34.43
18159,-119.68,34.43
18160,-119.68,34.43
18161,-119.67,34.38
18162,-119.68,34.42
18163,-119.67,34.43
18164,-119.67,34.42
18165,-119.67,34.42
18166,-119.7,34.43
18167,-119.7,34.42
18168,-119.7,34.42
18169,-119.69,34.42
18170,-119.69,34.42
18171,-119.71,34.42
18172,-119.71,34.42
18173,-119.71,34.42
18174,-119.71,34.42
18175,-119.7,34.42
18176,-119.7,34.41
18177,-119.72,34.42
18178,-119.72,34.42
18179,-119.72,34.42
18180,-119.72,34.42
18181,-119.71,34.42
18182,-119.71,34.42
18183,-119.71,34.41
18184,-119.73,34.35
18185,-119.71,34.36
18186,-119.7,34.36
18187,-119.71,34.4
18188,-119.7,34.4
18189,-119.72,34.41
18190,-119.71,34.4
18191,-119.71,34.41
18192,-119.7,34.41
18193,-119.7,34.41
18194,-119.69,34.38
18195,-119.69,34.41
18196,-119.75,34.43
18197,-119.74,34.43
18198,-119.75,34.4
18199,-119.73,34.43
18200,-119.73,34.42
18201,-119.73,34.42
18202,-119.72,34.41
18203,-119.74,34.41
18204,-119.73,34.41
18205,-119.72,34.41
18206,-119.74,34.35
18207,-119.74,34.38
18208,-119.63,34.42
18209,-119.64,34.43
18210,-119.63,34.4
18211,-119.64,34.43
18212,-119.61,34.45
18213,-119.63,34.44
18214,-119.61,34.43
18215,-119.53,34.41
18216,-119.52,34.41
18217,-119.51,34.4
18218,-119.51,34.4
18219,-119.52,34.39
18220,-119.51,34.39
18221,-119.52,34.4
18222,-119.53,34.38
18223,-119.53,34.4
18224,-119.51,34.46
18225,-119.55,34.38
18226,-119.57,34.38
18227,-119.59,34.43
18228,-119.59,34.39
18229,-119.5,34.35
18230,-119.49,34.39
18231,-119.72,34.77
18232,-120.18,34.75
18233,-120.27,34.72
18234,-120.18,34.62
18235,-120.2,34.63
18236,-120.2,34.61
18237,-120.13,34.63
18238,-120.12,34.6
18239,-120.14,34.6
18240,-120.16,34.61
18241,-120.14,34.59
18242,-120.14,34.59
18243,-120.04,34.72
18244,-120.11,34.66
18245,-120.08,34.64
18246,-120.08,34.62
18247,-120.09,34.62
18248,-120.11,34.62
18249,-120.09,34.61
18250,-120.08,34.59
18251,-120.01,34.54
18252,-120.44,34.91
18253,-120.45,34.91
18254,-120.48,34.9
18255,-120.45,34.88
18256,-120.44,34.88
18257,-120.45,34.87
18258,-120.44,34.87
18259,-120.45,34.86
18260,-120.4,34.86
18261,-120.4,34.85
18262,-120.41,34.86
18263,-120.43,34.86
18264,-120.43,34.86
18265,-120.37,34.9
18266,-120.33,34.87
18267,-120.42,34.91
18268,-120.43,34.9
18269,-120.43,34.9
18270,-120.41,34.88
18271,-120.42,34.89
18272,-120.43,34.89
18273,-120.43,34.89
18274,-120.43,34.88
18275,-120.42,34.87
18276,-120.43,34.87
18277,-120.43,34.87
18278,-120.41,34.88
18279,-120.4,34.87
18280,-120.41,34.87
18281,-120.41,34.87
18282,-120.42,34.95
18283,-120.42,34.95
18284,-120.43,34.95
18285,-120.43,34.95
18286,-120.42,34.94
18287,-120.43,34.93
18288,-120.43,34.93
18289,-120.43,34.98
18290,-120.43,34.97
18291,-120.42,34.96
18292,-120.43,34.96
18293,-120.43,34.96
18294,-120.42,34.96
18295,-120.42,34.96
18296,-120.43,34.96
18297,-120.42,34.97
18298,-120.41,34.96
18299,-120.42,34.96
18300,-120.38,34.96
18301,-120.41,34.96
18302,-120.41,34.96
18303,-120.4,34.95
18304,-120.47,34.98
18305,-120.44,34.97
18306,-120.44,34.97
18307,-120.45,34.97
18308,-120.45,34.97
18309,-120.44,34.96
18310,-120.44,34.96
18311,-120.45,34.96
18312,-120.45,34.96
18313,-120.44,34.96
18314,-120.44,34.96
18315,-120.45,34.96
18316,-120.45,34.95
18317,-120.44,34.94
18318,-120.47,34.94
18319,-120.44,34.93
18320,-120.44,34.93
18321,-120.44,34.95
18322,-120.45,34.95
18323,-120.44,34.94
18324,-120.45,34.95
18325,-120.45,34.94
18326,-120.45,34.94
18327,-120.54,34.97
18328,-120.57,34.96
18329,-120.57,34.96
18330,-120.64,34.97
18331,-120.6,34.91
18332,-120.59,34.7
18333,-120.48,34.7
18334,-120.46,34.64
18335,-120.46,34.65
18336,-120.46,34.64
18337,-120.47,34.64
18338,-120.47,34.65
18339,-120.46,34.64
18340,-120.44,34.64
18341,-120.45,34.64
18342,-120.45,34.64
18343,-120.45,34.64
18344,-120.46,34.65
18345,-120.46,34.65
18346,-120.47,34.65
18347,-120.47,34.65
18348,-120.45,34.65
18349,-120.44,34.65
18350,-120.45,34.65
18351,-120.45,34.65
18352,-120.45,34.65
18353,-120.46,34.63
18354,-120.46,34.64
18355,-120.47,34.64
18356,-120.45,34.64
18357,-120.45,34.64
18358,-120.45,34.63
18359,-120.44,34.66
18360,-120.45,34.66
18361,-120.46,34.66
18362,-120.47,34.66
18363,-120.39,34.52
18364,-120.48,34.66
18365,-120.48,34.65
18366,-120.45,34.63
18367,-120.47,34.63
18368,-120.46,34.74
18369,-120.45,34.71
18370,-120.46,34.71
18371,-120.47,34.7
18372,-120.47,34.71
18373,-120.37,34.69
18374,-120.43,34.7
18375,-120.43,34.69
18376,-120.44,34.68
18377,-119.86,34.42
18378,-119.88,34.4
18379,-119.85,34.4
18380,-119.88,34.43
18381,-119.88,34.43
18382,-119.88,34.43
18383,-119.88,34.42
18384,-119.91,34.4
18385,-119.83,34.45
18386,-119.84,34.44
18387,-119.84,34.45
18388,-119.85,34.44
18389,-119.81,34.47
18390,-119.81,34.46
18391,-119.85,34.48
18392,-119.88,34.44
18393,-119.89,34.44
18394,-119.89,34.44
18395,-119.92,34.44
18396,-120.05,34.47
18397,-119.86,34.38
18398,-119.86,34.41
18399,-119.86,34.38
18400,-119.81,34.45
18401,-119.81,34.44
18402,-119.82,34.45
18403,-119.83,34.44
18404,-119.82,34.44
18405,-119.81,34.44
18406,-119.82,34.43
18407,-119.82,34.44
18408,-119.82,34.44
18409,-119.83,34.44
18410,-119.83,34.43
18411,-119.77,34.43
18412,-119.77,34.43
18413,-119.79,34.4
18414,-119.8,34.44
18415,-119.8,34.43
18416,-119.8,34.43
18417,-119.79,34.44
18418,-119.78,34.44
18419,-119.79,34.43
18420,-121.9,37.36
18421,-121.89,37.36
18422,-121.88,37.36
18423,-121.89,37.35
18424,-121.9,37.36
18425,-121.9,37.35
18426,-121.9,37.35
18427,-121.9,37.34
18428,-121.9,37.34
18429,-121.92,37.34
18430,-121.92,37.34
18431,-121.92,37.34
18432,-121.92,37.33
18433,-121.92,37.33
18434,-121.93,37.33
18435,-121.93,37.33
18436,-121.94,37.33
18437,-121.91,37.34
18438,-121.91,37.33
18439,-121.91,37.33
18440,-121.92,37.33
18441,-121.9,37.33
18442,-121.91,37.33
18443,-121.89,37.33
18444,-121.9,37.33
18445,-121.9,37.33
18446,-121.88,37.34
18447,-121.89,37.33
18448,-121.88,37.33
18449,-121.89,37.35
18450,-121.89,37.34
18451,-121.89,37.34
18452,-121.89,37.34
18453,-121.88,37.34
18454,-121.88,37.36
18455,-121.88,37.35
18456,-121.89,37.35
18457,-121.89,37.35
18458,-121.89,37.35
18459,-121.88,37.35
18460,-121.87,37.35
18461,-121.88,37.34
18462,-121.88,37.35
18463,-121.87,37.34
18464,-121.87,37.34
18465,-121.87,37.34
18466,-121.88,37.34
18467,-121.87,37.35
18468,-121.86,37.35
18469,-121.87,37.35
18470,-121.86,37.34
18471,-121.86,37.34
18472,-121.88,37.33
18473,-121.88,37.33
18474,-121.87,37.33
18475,-121.88,37.33
18476,-121.89,37.33
18477,-121.89,37.32
18478,-121.88,37.32
18479,-121.88,37.32
18480,-121.89,37.32
18481,-121.89,37.32
18482,-121.89,37.31
18483,-121.9,37.31
18484,-121.9,37.32
18485,-121.91,37.32
18486,-121.91,37.31
18487,-121.93,37.32
18488,-121.94,37.33
18489,-121.94,37.32
18490,-121.93,37.32
18491,-121.92,37.32
18492,-121.92,37.32
18493,-121.92,37.32
18494,-121.93,37.32
18495,-121.94,37.31
18496,-121.94,37.31
18497,-121.94,37.3
18498,-121.93,37.3
18499,-121.93,37.31
18500,-121.92,37.31
18501,-121.92,37.31
18502,-121.93,37.3
18503,-121.93,37.31
18504,-121.92,37.31
18505,-121.93,37.3
18506,-121.92,37.3
18507,-121.92,37.3
18508,-121.91,37.31
18509,-121.91,37.31
18510,-121.9,37.3
18511,-121.91,37.3
18512,-121.91,37.3
18513,-121.91,37.3
18514,-121.89,37.31
18515,-121.88,37.31
18516,-121.89,37.3
18517,-121.89,37.3
18518,-121.89,37.31
18519,-121.9,37.3
18520,-121.9,37.3
18521,-121.88,37.3
18522,-121.88,37.29
18523,-121.89,37.3
18524,-121.89,37.3
18525,-121.89,37.29
18526,-121.9,37.29
18527,-121.9,37.29
18528,-121.92,37.29
18529,-121.91,37.29
18530,-121.92,37.29
18531,-121.91,37.29
18532,-121.93,37.29
18533,-121.92,37.29
18534,-121.93,37.28
18535,-121.93,37.28
18536,-121.94,37.28
18537,-121.94,37.28
18538,-121.93,37.27
18539,-121.94,37.27
18540,-121.94,37.27
18541,-121.94,37.26
18542,-121.94,37.26
18543,-121.95,37.26
18544,-121.95,37.26
18545,-121.94,37.25
18546,-121.93,37.26
18547,-121.92,37.26
18548,-121.92,37.25
18549,-121.91,37.25
18550,-121.92,37.28
18551,-121.92,37.27
18552,-121.93,37.27
18553,-121.93,37.27
18554,-121.92,37.28
18555,-121.92,37.27
18556,-121.91,37.27
18557,-121.91,37.28
18558,-121.9,37.28
18559,-121.9,37.27
18560,-121.9,37.25
18561,-121.9,37.25
18562,-121.9,37.27
18563,-121.9,37.26
18564,-121.91,37.26
18565,-121.91,37.26
18566,-121.91,37.26
18567,-121.89,37.25
18568,-121.89,37.26
18569,-121.88,37.26
18570,-121.88,37.26
18571,-121.88,37.26
18572,-121.88,37.25
18573,-121.89,37.25
18574,-121.89,37.25
18575,-121.89,37.29
18576,-121.89,37.28
18577,-121.9,37.28
18578,-121.88,37.28
18579,-121.89,37.28
18580,-121.88,37.27
18581,-121.88,37.27
18582,-121.89,37.26
18583,-121.89,37.27
18584,-121.87,37.32
18585,-121.87,37.32
18586,-121.88,37.32
18587,-121.88,37.32
18588,-121.86,37.31
18589,-121.87,37.3
18590,-121.87,37.31
18591,-121.87,37.3
18592,-121.88,37.3
18593,-121.86,37.32
18594,-121.85,37.33
18595,-121.84,37.32
18596,-121.85,37.33
18597,-121.85,37.33
18598,-121.84,37.32
18599,-121.84,37.32
18600,-121.87,37.29
18601,-121.87,37.28
18602,-121.86,37.29
18603,-121.85,37.28
18604,-121.83,37.3
18605,-121.85,37.3
18606,-121.84,37.29
18607,-121.84,37.29
18608,-121.84,37.28
18609,-121.83,37.31
18610,-121.83,37.3
18611,-121.81,37.29
18612,-121.81,37.28
18613,-121.82,37.28
18614,-121.83,37.29
18615,-121.83,37.29
18616,-121.83,37.28
18617,-121.83,37.28
18618,-121.82,37.28
18619,-121.83,37.29
18620,-121.82,37.29
18621,-121.83,37.32
18622,-121.82,37.31
18623,-121.82,37.31
18624,-121.81,37.31
18625,-121.81,37.31
18626,-121.81,37.32
18627,-121.82,37.32
18628,-121.82,37.33
18629,-121.83,37.32
18630,-121.81,37.33
18631,-121.8,37.34
18632,-121.8,37.34
18633,-121.79,37.34
18634,-121.8,37.35
18635,-121.78,37.34
18636,-121.75,37.35
18637,-121.77,37.33
18638,-121.77,37.33
18639,-121.78,37.34
18640,-121.79,37.33
18641,-121.79,37.33
18642,-121.79,37.33
18643,-121.78,37.33
18644,-121.8,37.32
18645,-121.8,37.32
18646,-121.8,37.32
18647,-121.79,37.32
18648,-121.79,37.32
18649,-121.76,37.33
18650,-121.81,37.3
18651,-121.81,37.31
18652,-121.8,37.31
18653,-121.8,37.3
18654,-121.81,37.3
18655,-121.8,37.31
18656,-121.79,37.31
18657,-121.78,37.31
18658,-121.79,37.3
18659,-121.76,37.28
18660,-121.74,37.3
18661,-121.78,37.31
18662,-121.77,37.31
18663,-121.76,37.29
18664,-121.76,37.3
18665,-121.75,37.3
18666,-121.74,37.29
18667,-121.75,37.29
18668,-121.84,37.34
18669,-121.84,37.33
18670,-121.84,37.33
18671,-121.83,37.32
18672,-121.82,37.35
18673,-121.82,37.34
18674,-121.81,37.35
18675,-121.81,37.35
18676,-121.8,37.35
18677,-121.8,37.35
18678,-121.84,37.34
18679,-121.83,37.33
18680,-121.83,37.34
18681,-121.83,37.34
18682,-121.87,37.36
18683,-121.86,37.35
18684,-121.86,37.35
18685,-121.85,37.34
18686,-121.84,37.35
18687,-121.85,37.35
18688,-121.84,37.35
18689,-121.86,37.37
18690,-121.84,37.37
18691,-121.85,37.36
18692,-121.85,37.36
18693,-121.85,37.36
18694,-121.86,37.36
18695,-121.84,37.38
18696,-121.85,37.38
18697,-121.84,37.39
18698,-121.83,37.38
18699,-121.84,37.38
18700,-121.83,37.38
18701,-121.83,37.37
18702,-121.83,37.37
18703,-121.84,37.37
18704,-121.84,37.37
18705,-121.82,37.37
18706,-121.83,37.36
18707,-121.83,37.36
18708,-121.83,37.35
18709,-121.82,37.37
18710,-121.81,37.37
18711,-121.82,37.36
18712,-121.82,37.36
18713,-121.82,37.37
18714,-121.81,37.39
18715,-121.82,37.39
18716,-121.82,37.38
18717,-121.81,37.38
18718,-121.82,37.38
18719,-121.81,37.37
18720,-121.79,37.38
18721,-121.81,37.36
18722,-121.87,37.39
18723,-121.87,37.39
18724,-121.87,37.38
18725,-121.87,37.38
18726,-121.88,37.39
18727,-121.87,37.41
18728,-121.87,37.4
18729,-121.86,37.4
18730,-121.87,37.39
18731,-121.86,37.39
18732,-121.85,37.39
18733,-121.82,37.42
18734,-121.81,37.41
18735,-121.84,37.4
18736,-121.83,37.4
18737,-121.9,37.4
18738,-121.9,37.39
18739,-121.9,37.37
18740,-121.88,37.37
18741,-121.87,37.38
18742,-121.86,37.38
18743,-121.89,37.39
18744,-121.88,37.4
18745,-121.89,37.38
18746,-121.88,37.37
18747,-121.86,37.4
18748,-121.86,37.4
18749,-121.85,37.41
18750,-121.85,37.4
18751,-121.86,37.41
18752,-121.85,37.41
18753,-121.86,37.41
18754,-121.86,37.41
18755,-121.86,37.41
18756,-121.9,37.44
18757,-121.9,37.44
18758,-121.9,37.44
18759,-121.89,37.44
18760,-121.88,37.43
18761,-121.88,37.43
18762,-121.87,37.43
18763,-121.85,37.44
18764,-121.87,37.42
18765,-121.87,37.41
18766,-121.88,37.41
18767,-121.86,37.42
18768,-121.87,37.42
18769,-121.88,37.44
18770,-121.88,37.44
18771,-121.88,37.44
18772,-121.88,37.44
18773,-121.89,37.46
18774,-121.88,37.46
18775,-121.89,37.45
18776,-121.88,37.44
18777,-121.87,37.46
18778,-121.9,37.46
18779,-121.91,37.46
18780,-121.9,37.45
18781,-121.9,37.45
18782,-121.91,37.42
18783,-121.9,37.41
18784,-121.89,37.42
18785,-121.92,37.45
18786,-121.91,37.44
18787,-121.91,37.44
18788,-121.91,37.44
18789,-121.91,37.43
18790,-122.07,37.44
18791,-121.96,37.43
18792,-121.97,37.44
18793,-121.99,37.4
18794,-121.99,37.4
18795,-121.99,37.39
18796,-122.02,37.4
18797,-122.01,37.4
18798,-122.0,37.4
18799,-122.0,37.4
18800,-122.0,37.4
18801,-122.01,37.4
18802,-122.0,37.39
18803,-121.96,37.41
18804,-121.97,37.4
18805,-121.96,37.39
18806,-121.95,37.39
18807,-121.95,37.38
18808,-121.95,37.41
18809,-121.94,37.42
18810,-121.93,37.4
18811,-121.91,37.36
18812,-121.92,37.36
18813,-121.95,37.37
18814,-121.95,37.36
18815,-121.95,37.36
18816,-121.93,37.35
18817,-121.93,37.34
18818,-121.98,37.37
18819,-121.98,37.36
18820,-121.98,37.37
18821,-121.99,37.37
18822,-121.97,37.36
18823,-121.97,37.36
18824,-121.97,37.35
18825,-121.96,37.36
18826,-121.96,37.36
18827,-121.97,37.35
18828,-121.97,37.36
18829,-121.98,37.36
18830,-121.98,37.36
18831,-121.98,37.36
18832,-121.98,37.36
18833,-121.99,37.36
18834,-121.99,37.36
18835,-121.99,37.36
18836,-121.99,37.36
18837,-121.98,37.35
18838,-121.99,37.35
18839,-121.99,37.35
18840,-121.99,37.35
18841,-121.98,37.35
18842,-121.97,37.35
18843,-121.98,37.34
18844,-121.98,37.34
18845,-121.99,37.34
18846,-121.96,37.35
18847,-121.97,37.34
18848,-121.97,37.35
18849,-121.96,37.35
18850,-121.95,37.35
18851,-121.94,37.35
18852,-121.94,37.35
18853,-121.95,37.35
18854,-121.95,37.35
18855,-121.95,37.35
18856,-121.94,37.34
18857,-121.94,37.34
18858,-121.94,37.34
18859,-121.94,37.33
18860,-121.94,37.33
18861,-121.94,37.34
18862,-121.95,37.34
18863,-121.95,37.33
18864,-121.95,37.33
18865,-121.96,37.33
18866,-121.96,37.33
18867,-121.96,37.34
18868,-121.96,37.34
18869,-121.96,37.34
18870,-121.96,37.34
18871,-121.96,37.34
18872,-121.98,37.33
18873,-121.98,37.33
18874,-121.99,37.34
18875,-121.97,37.33
18876,-121.98,37.33
18877,-121.98,37.33
18878,-121.99,37.33
18879,-121.99,37.33
18880,-121.98,37.31
18881,-121.99,37.3
18882,-122.0,37.3
18883,-121.98,37.32
18884,-121.99,37.32
18885,-121.98,37.31
18886,-121.98,37.31
18887,-121.99,37.31
18888,-121.97,37.32
18889,-121.96,37.32
18890,-121.95,37.32
18891,-121.95,37.32
18892,-121.95,37.31
18893,-121.96,37.31
18894,-121.96,37.31
18895,-121.97,37.31
18896,-121.97,37.31
18897,-121.97,37.3
18898,-121.95,37.32
18899,-121.94,37.31
18900,-121.95,37.31
18901,-121.94,37.3
18902,-121.95,37.3
18903,-121.94,37.3
18904,-121.95,37.3
18905,-121.96,37.3
18906,-121.94,37.29
18907,-121.94,37.29
18908,-121.95,37.27
18909,-121.95,37.28
18910,-121.95,37.29
18911,-121.95,37.29
18912,-121.95,37.28
18913,-121.98,37.3
18914,-121.98,37.29
18915,-121.98,37.29
18916,-121.96,37.28
18917,-121.97,37.28
18918,-121.97,37.28
18919,-121.98,37.28
18920,-121.98,37.28
18921,-121.98,37.28
18922,-121.99,37.27
18923,-121.99,37.29
18924,-121.96,37.3
18925,-121.97,37.3
18926,-121.96,37.29
18927,-121.97,37.29
18928,-121.97,37.29
18929,-121.99,37.27
18930,-121.98,37.27
18931,-121.98,37.27
18932,-121.96,37.28
18933,-121.96,37.27
18934,-121.96,37.27
18935,-121.97,37.26
18936,-121.96,37.26
18937,-121.95,37.25
18938,-121.95,37.24
18939,-121.95,37.24
18940,-121.96,37.24
18941,-121.96,37.25
18942,-121.95,37.25
18943,-121.93,37.25
18944,-121.93,37.25
18945,-121.92,37.25
18946,-121.93,37.25
18947,-121.94,37.24
18948,-121.91,37.24
18949,-121.91,37.24
18950,-121.92,37.24
18951,-121.94,37.24
18952,-121.94,37.24
18953,-121.93,37.24
18954,-121.92,37.24
18955,-121.91,37.23
18956,-121.91,37.23
18957,-121.93,37.22
18958,-121.96,37.23
18959,-121.97,37.23
18960,-121.98,37.22
18961,-121.96,37.22
18962,-121.95,37.21
18963,-121.97,37.24
18964,-121.98,37.23
18965,-122.0,37.23
18966,-121.96,37.25
18967,-121.97,37.25
18968,-121.98,37.26
18969,-121.99,37.27
18970,-121.99,37.26
18971,-121.98,37.25
18972,-121.99,37.25
18973,-121.97,37.25
18974,-121.99,37.25
18975,-121.98,37.24
18976,-122.0,37.27
18977,-122.01,37.27
18978,-122.02,37.26
18979,-122.02,37.26
18980,-122.01,37.25
18981,-121.99,37.26
18982,-122.01,37.26
18983,-122.03,37.25
18984,-122.04,37.24
18985,-122.02,37.24
18986,-122.03,37.29
18987,-122.02,37.29
18988,-122.02,37.29
18989,-122.01,37.29
18990,-122.01,37.28
18991,-122.0,37.28
18992,-122.0,37.28
18993,-122.0,37.28
18994,-122.03,37.27
18995,-122.03,37.28
18996,-122.02,37.28
18997,-122.01,37.27
18998,-122.06,37.27
18999,-122.04,37.29
19000,-122.03,37.27
19001,-122.04,37.26
19002,-122.06,37.33
19003,-122.06,37.32
19004,-122.05,37.31
19005,-122.05,37.31
19006,-122.06,37.3
19007,-122.07,37.33
19008,-122.06,37.33
19009,-122.07,37.31
19010,-122.08,37.3
19011,-122.08,37.31
19012,-122.04,37.34
19013,-122.06,37.34
19014,-122.05,37.33
19015,-122.04,37.33
19016,-122.05,37.33
19017,-122.04,37.33
19018,-122.04,37.32
19019,-122.04,37.31
19020,-122.04,37.31
19021,-122.04,37.3
19022,-122.04,37.3
19023,-122.03,37.31
19024,-122.04,37.3
19025,-122.01,37.3
19026,-122.01,37.31
19027,-122.0,37.31
19028,-122.0,37.3
19029,-122.03,37.31
19030,-122.03,37.3
19031,-122.03,37.3
19032,-122.02,37.31
19033,-122.02,37.31
19034,-122.02,37.3
19035,-122.02,37.3
19036,-122.02,37.32
19037,-122.02,37.31
19038,-122.03,37.32
19039,-122.0,37.32
19040,-122.01,37.31
19041,-122.01,37.32
19042,-122.0,37.31
19043,-122.02,37.33
19044,-122.03,37.33
19045,-122.03,37.34
19046,-122.02,37.34
19047,-122.0,37.33
19048,-122.02,37.35
19049,-122.02,37.35
19050,-122.02,37.34
19051,-122.02,37.34
19052,-122.03,37.34
19053,-122.03,37.35
19054,-122.01,37.35
19055,-122.0,37.35
19056,-122.0,37.34
19057,-122.0,37.34
19058,-122.01,37.34
19059,-122.05,37.35
19060,-122.05,37.34
19061,-122.05,37.34
19062,-122.06,37.34
19063,-122.04,37.35
19064,-122.04,37.34
19065,-122.03,37.35
19066,-122.04,37.35
19067,-122.04,37.34
19068,-122.03,37.34
19069,-122.04,37.34
19070,-122.04,37.34
19071,-122.05,37.37
19072,-122.05,37.36
19073,-122.05,37.36
19074,-122.06,37.35
19075,-122.06,37.36
19076,-122.06,37.37
19077,-122.04,37.37
19078,-122.03,37.36
19079,-122.04,37.35
19080,-122.05,37.36
19081,-122.04,37.36
19082,-122.05,37.37
19083,-122.03,37.36
19084,-122.02,37.35
19085,-122.02,37.35
19086,-122.03,37.35
19087,-122.03,37.37
19088,-122.02,37.36
19089,-122.02,37.36
19090,-122.01,37.36
19091,-122.02,37.36
19092,-122.01,37.36
19093,-122.01,37.36
19094,-122.01,37.35
19095,-122.0,37.36
19096,-122.0,37.36
19097,-122.0,37.36
19098,-122.0,37.36
19099,-122.03,37.37
19100,-122.03,37.37
19101,-122.03,37.37
19102,-122.04,37.37
19103,-122.04,37.37
19104,-122.04,37.38
19105,-122.03,37.38
19106,-122.02,37.38
19107,-122.01,37.38
19108,-122.02,37.37
19109,-122.01,37.37
19110,-122.01,37.37
19111,-122.0,37.37
19112,-122.03,37.39
19113,-122.02,37.38
19114,-122.01,37.39
19115,-122.01,37.39
19116,-122.0,37.39
19117,-122.03,37.39
19118,-122.02,37.4
19119,-122.01,37.39
19120,-122.02,37.39
19121,-122.04,37.39
19122,-122.05,37.38
19123,-122.05,37.38
19124,-122.05,37.38
19125,-122.06,37.38
19126,-122.05,37.37
19127,-122.05,37.39
19128,-122.06,37.4
19129,-122.06,37.39
19130,-122.06,37.39
19131,-122.06,37.38
19132,-122.06,37.38
19133,-122.06,37.37
19134,-122.06,37.38
19135,-122.07,37.39
19136,-122.08,37.4
19137,-122.07,37.4
19138,-122.07,37.41
19139,-122.07,37.4
19140,-122.08,37.4
19141,-122.08,37.4
19142,-122.08,37.41
19143,-122.09,37.4
19144,-122.1,37.41
19145,-122.09,37.41
19146,-122.09,37.41
19147,-122.09,37.41
19148,-122.09,37.4
19149,-122.09,37.4
19150,-122.09,37.42
19151,-122.11,37.41
19152,-122.09,37.4
19153,-122.1,37.4
19154,-122.1,37.4
19155,-122.1,37.4
19156,-122.11,37.4
19157,-122.11,37.4
19158,-122.1,37.4
19159,-122.08,37.4
19160,-122.09,37.39
